doc_id,sentence,pattern_type,matched_text,ai_similarity,impact_verbs,affected_entities,magnitudes,timeframes,sentence_length,domain,impact_type,primary_magnitude,sentiment_score
technologies-13-00051-v4,"Impact of MoE, multimodality, and AGI on generative AI research.
",ECONOMIC_IMPACT,Impact,0.53761822,[],"['agi', 'ai']",[],[],14,economic,neutral,,0.833834589
technologies-13-00051-v4,"The integration of MoE and the push toward
AGI create new pathways for multimodal processing, including omni-modal intelligence
that spans text, image, audio, and possibly video streams.",JOB_IMPACT,create,0.407405496,['create'],"['moe', 'integration', 'pathway']",[],[],36,employment,positive,,0.496584773
technologies-13-00051-v4,"Similarly, agentic AI is identified as requiring redirection ( ,→, 4) in both MoE and
multimodality, highlighting that autonomous goal-driven behavior imposes new design
and training considerations for these architectures.",SKILL_WAGE_IMPACT,training,0.554182231,[],"['ai', 'moe']",['4'],[],40,skills_wages,neutral,4,0.844572365
technologies-13-00051-v4,"By directing investment toward
robust, transparent, and ethically sound research, the field moves closer to harnessing
generative AI’s broader societal impact.
",ECONOMIC_IMPACT,impact,0.512962103,[],['ai'],[],[],29,economic,positive,,0.739827514
technologies-13-00051-v4,"This section
expands on the computational challenges inherent in training and deploying advanced AI
models while detailing real-world applications, market readiness, and key limitations.
",SKILL_WAGE_IMPACT,training,0.530262649,[],['ai'],[],[],32,skills_wages,neutral,,0.85932821
technologies-13-00051-v4,"Some industries (e.g., tech,
finance, etc.) rapidly embrace AI, while others face skill gaps and infrastructural barriers.
",SKILL_WAGE_IMPACT,skill,0.584024906,[],['ai'],[],[],27,skills_wages,neutral,,0.755533993
technologies-13-00051-v4,"• Impact on Market Dynamics : Traditional players face competition from AI-native
startups, while new business models, such as AI-as-a-Service (AIaaS), form around
generative capabilities.
",ECONOMIC_IMPACT,Impact,0.459614605,[],"['ai', 'ai']",[],[],42,economic,neutral,,0.864203572
technologies-13-00051-v4,"Biased or manipulative usage of AI-generated
content (AIGC) can lead to skewed decision making.
9.3.2.",JOB_IMPACT,generated,0.453583717,[],['ai'],['9.3.2'],[],23,employment,negative,9.3.2,0.677721202
technologies-13-00051-v4,"In conclusion, generative AI’s commercial viability and real-world impact hinge on
strategic investment in computational efficiency, regulatory guidance, and ethical oversight.
",ECONOMIC_IMPACT,impact,0.54866612,[],['ai'],[],[],30,economic,neutral,,0.674382627
technologies-13-00051-v4,"It is imperative to thoughtfully integrate AI into societal structures to
enhance justice and reduce disparities.",JOB_IMPACT,reduce,0.564846218,"['enhance', 'reduce']","['ai', 'justice', 'disparity']",[],[],18,employment,neutral,,0.493680954
technologies-13-00051-v4,"These include ensuring the ethical alignment of advanced AI
systems with human values and societal norms, which is a challenge compounded by their
increasing autonomy.",DEPENDENCY_ANALYSIS,N/A,0.5391047,['increase'],['ai'],[],[],29,policy,neutral,,0.769650042
technologies-13-00051-v4,"The roles of recent technological breakthroughs in generative AI have
been identified as significant, as their advancements can enhance model performance and
versatility, as well as pave the way for future research in areas like ethical AI alignment
and AGI.",DEPENDENCY_ANALYSIS,N/A,0.497853875,['enhance'],"['ai', 'agi', 'advancement', 'performance']",[],[],46,general,positive,,0.929161668
technologies-13-00051-v4,"Enhancing AI Systems with Agentic Workflows Patterns in Large Language Model.
",DEPENDENCY_ANALYSIS,N/A,0.443301827,['enhance'],"['enhance', 'ai', 'systems', 'agentic', 'workflows', 'patterns', 'systems']",[],[],13,general,neutral,,0.586998761
technologies-13-00051-v4,"George, A.S.; George, A.H. A review of ChatGPT AI’s impact on several business sectors.",ECONOMIC_IMPACT,impact,0.425232291,[],"['george', 'a.s.', 'george', ',', 'a.h.', 'a', 'ai']",[],[],19,economic,neutral,,0.858493686
technologies-13-00051-v4,"[CrossRef]
140. Qiao, H.; Liu, V .; Chilton, L. Initial images: Using image prompts to improve subject representation in multimodal ai generated
art.",JOB_IMPACT,generated,0.450011969,['improve'],"['crossref', 'qiao', 'h.', 'liu', 'chilton', 'l.', 'initial', 'representation']",['140'],[],35,employment,neutral,140,0.92912966
technologies-13-00051-v4,"[CrossRef]
183. Liao, X.; Sun, Y.; Tian, H.; Wan, X.; Jin, Y.; Wang, Z.; Ren, Z.; Huang, X.; Li, W.; Tse, K.F. mFabric: An Efficient and Scalable Fabric
for Mixture-of-Experts Training. arXiv 2025 , arXiv:2501.03905.
",SKILL_WAGE_IMPACT,Training,0.443228126,[],"['crossref', 'liao', 'x.', 'y.', 'tian', 'h.', 'wan', 'x.', 'jin', 'y.', 'wang', 'z.', 'huang', 'x.', 'li', 'w.', 'tse']","['183', '2025']",[],67,skills_wages,neutral,183,0.839929283
technologies-13-00051-v4,"Molenaar, I.; de Mooij, S.; Azevedo, R.; Bannert, M.; Järvelä, S.; Gaševi´ c, D. Measuring self-regulated learning and the role of AI:
Five years of research using multimodal multichannel data.",TIMEFRAME,Five years,0.454726189,[],"['molenaar', 'i.', 'de', 'mooij', 's.', 'azevedo', 'r.', 'bannert', 'järvelä', 's.', 'gaševi', 'd.', 'measure', 'ai']",['Five'],[],47,education,neutral,Five,0.916995406
technologies-13-00051-v4,"Molenaar, I.; de Mooij, S.; Azevedo, R.; Bannert, M.; Järvelä, S.; Gaševi´ c, D. Measuring self-regulated learning and the role of AI:
Five years of research using multimodal multichannel data.",TIMEFRAME,years,0.454726189,[],"['molenaar', 'i.', 'de', 'mooij', 's.', 'azevedo', 'r.', 'bannert', 'järvelä', 's.', 'gaševi', 'd.', 'measure', 'ai']",['Five'],[],47,education,neutral,Five,0.916995406
technologies-13-00051-v4,"Rajawat, A.S.; Rawat, R.; Barhanpurkar, K.; Shaw, R.N.; Ghosh, A. Robotic process automation with increasing productivity and
improving product quality using artificial intelligence and machine learning.",PRODUCTIVITY_IMPACT,increasing productivity,0.549276173,"['increase', 'improve']","['rajawat', 'a.s.', 'rawat', 'r.', 'barhanpurkar', 'shaw', 'ghosh', 'a.', 'robotic', 'quality']",[],[],37,productivity,neutral,,0.773130715
technologies-13-00051-v4,"Rajbhandari, S.; Li, C.; Yao, Z.; Zhang, M.; Aminabadi, R.Y.; Awan, A.A.; Rasley, J.; He, Y. Deepspeed-moe: Advancing mixture-of-
experts inference and training to power next-generation ai scale.",SKILL_WAGE_IMPACT,training,0.520156085,[],"['rajbhandari', 's.', 'li', 'yao', 'z.', 'aminabadi', 'r.y.', 'awan', 'a.a.', 'rasley', 'j.', 'y.', 'deepspeed', '-', 'moe']",[],[],52,skills_wages,neutral,,0.908272922
technologies-13-00051-v4,"Se-moe: A scalable and efficient
mixture-of-experts distributed training and inference system.",SKILL_WAGE_IMPACT,training,0.400862455,[],[],[],[],20,skills_wages,neutral,,0.703246832
technologies-13-00051-v4,The forthcoming Artificial Intelligence (AI) revolution: Its impact on society and firms.,ECONOMIC_IMPACT,impact,0.535521746,[],"['artificial', 'intelligence', '(', 'ai']",[],[],16,economic,neutral,,0.682156682
technologies-13-00051-v4,"Liu, N.; Brown, A. AI Increases the Pressure to Overhaul the Scientific Peer Review Process.",DEPENDENCY_ANALYSIS,N/A,0.462780088,['increase'],"['liu', 'n.', ';', 'brown', 'liu', 'pressure']",[],[],19,general,neutral,,0.886980176
WP140_web,"Based on this process, we create a repository of knowledge about task automa -
tion that goes beyond national specificities and use it to develop an AI assistant able to predict 
scores for tasks in the technical documentation of ISCO-08. 
",JOB_IMPACT,create,0.472015172,['create'],"['ai', 'isco-08', 'we', 'repository']",[],[],45,employment,neutral,,0.763035655
WP140_web,"In addition, the study improves the methodological framework of 
GBB, by drawing on the combined strengths of human and AI abilities, with an additional layer 
of expert verification. 
",DEPENDENCY_ANALYSIS,N/A,0.4363814,['improve'],"['ai', 'study', 'framework']",[],[],35,skills_wages,positive,,0.717616856
WP140_web,"Since we maintain 
the hierarchical link to ISCO-08 and focus on technological feasibility rather than specific coun -
try context, by combining opinions of local and international experts, we create a system that 
enables more precise predictions of the potential of automation of individual occupational tasks 
with GenAI technology, including at the international level.",JOB_IMPACT,create,0.598435104,['create'],"['isco-08', 'genai', 'we', 'system']",[],[],62,employment,neutral,,0.834681809
WP140_web,"To achieve that, we input the human 
scores into an AI model, to generate scores reflecting human judgement for nearly 30,000 in -
dividual tasks pertaining to 2,500 occupations at 6-digit level in Poland.",JOB_IMPACT,generate,0.501453042,[],"['ai', 'poland']","['30,000', '2,500', '6']",[],41,employment,neutral,"30,000",0.877368808
WP140_web,"As the final step, we provide 
updated global, regional and income-based estimates of employment that has the potential to 
be transformed by Gen AI technology.
",SKILL_WAGE_IMPACT,income,0.406823218,['transform'],"['gen', 'ai']",[],[],33,skills_wages,neutral,,0.611988842
WP140_web,"This paper is the first in a series of upcoming publications based on ILO and NASK cooperation 
that strive to improve the methodology for assessing employment effects of AI, but also to doc -
ument in detail the methods used, including the survey, expert verification process and the con -
struction of the AI model used for predictions.",DEPENDENCY_ANALYSIS,N/A,0.52906698,['improve'],"['ilo', 'nask', 'ai', 'ai', 'methodology']",['first'],[],65,employment,neutral,first,0.619767189
WP140_web,"Analyses of employment effects of automation 
that use the task-based approach, including this study, attempt to capture two central consider -
ations: (i) the ability of a specific technology to automate a given task and (ii) the character of ex -
isting occupations in the labour market, based on the detailed tasks performed by these occupa -
tions.",DEPENDENCY_ANALYSIS,N/A,0.59679997,['automate'],['task'],['two'],[],73,employment,neutral,two,0.8305915
WP140_web,"Research on AI and tasks has shown important improvements in methods and scope in recent 
years, which includes using AI tools for research purposes.",TIMEFRAME,years,0.504310608,[],['ai'],[],[],27,general,positive,,0.897913158
WP140_web,"Relying on this idea, 
Eloundou et al. (2023) demonstrated a close alignment of GPT-4 predictions with a survey of 70 
AI experts on the potential of automating occupational tasks with LLMs, and subsequently built 
on this feature to develop synthetic automation scores for the US market.
",DEPENDENCY_ANALYSIS,N/A,0.440298378,['automate'],"['eloundou', 'al', 'ai', 'us', 'task']","['2023', '70']",[],56,general,neutral,2023,0.763787568
WP140_web,"Selection of occupational tasks for human assessment
To improve the precision of our synthetic predictions, we design a human-based evaluation of 
the potential for task automation.",DEPENDENCY_ANALYSIS,N/A,0.436851501,['improve'],['precision'],[],[],32,general,neutral,,0.745785594
WP140_web,"Finally, in core questions 7-8, we ask how respondents view the broader impact of AI on jobs in 
their field, helping us understand their perspectives on automation over the next five years.",ECONOMIC_IMPACT,impact,0.453654081,[],['ai'],"['7', '8', 'five']",[],39,economic,neutral,7,0.745323181
WP140_web,"Finally, in core questions 7-8, we ask how respondents view the broader impact of AI on jobs in 
their field, helping us understand their perspectives on automation over the next five years.",TIMEFRAME,five years,0.453654081,[],['ai'],"['7', '8', 'five']",[],39,general,neutral,7,0.745323181
WP140_web,"Finally, in core questions 7-8, we ask how respondents view the broader impact of AI on jobs in 
their field, helping us understand their perspectives on automation over the next five years.",TIMEFRAME,years,0.453654081,[],['ai'],"['7', '8', 'five']",[],39,general,neutral,7,0.745323181
WP140_web,"The 
final question in this section probes respondents’ views on the likelihood that their own job could 
be partially or fully replaced by AI, which helps assess whether job security concerns might influ -
ence their task evaluations.",JOB_IMPACT,replaced,0.433348477,[],['ai'],[],[],44,employment,neutral,,0.859129488
WP140_web,"Please rate how 
much you think artificial intelligence can automate each of the tasks.",DEPENDENCY_ANALYSIS,N/A,0.593877494,['automate'],"['intelligence', 'each']",[],[],16,general,neutral,,0.784270704
WP140_web,"AI allows you to make decisions based on data  (e.g. what product to offer you next in 
an online store, recognize car license plates at the entrance to the parking lot and raise 
the barrier)
GenAI can generate new content , e.g. images, text, speech.",JOB_IMPACT,generate,0.657877088,[],[],[],[],55,employment,neutral,,0.856998682
WP140_web,"●Write a text , ""pretending"" to be a specific person, e.g. an official, poet, financial analyst;
 ●Prepare translations between languages, e.g. from Polish to English;
 ●Convert written text  into human speech (""read"" text in a given language);
 ●Program  - change specified tasks into computer language code, e.g. Python, HTML;
 ●Generate an image , e.g. a photo, based on a given description, or recognize and de -
scribe an image (e.g. what is in the photo).
",JOB_IMPACT,Generate,0.41155237,[],['html'],[],[],109,employment,neutral,,0.88779217
WP140_web,"Scoring of task automation potential
The survey asked respondents to evaluate the extent to which GenAI could automate the execu -
tion of various tasks (see Text Box 1).",DEPENDENCY_ANALYSIS,N/A,0.517342269,['automate'],"['genai', 'text', 'box', '1', 'genai', 'tion']",['1'],[],34,general,neutral,1,0.886583924
WP140_web,"To enhance 
26  ILO Working Paper 140
robustness, we supplement this with expert evaluation of a subset of tasks (section 5), ensuring 
that final scores reflect both practical insights and a realistic appraisal of current GenAI capabilities.
",DEPENDENCY_ANALYSIS,N/A,0.43730849,['enhance'],"['ilo', 'robustness']","['26', '140', '5']",[],47,productivity,neutral,26,0.699254274
WP140_web,"For example, Clerical Support Workers display a combination 
of increases and decreases, suggesting nuanced task-specific assessments where automation 
potential depends heavily on the nature of individual tasks.
",DEPENDENCY_ANALYSIS,N/A,0.45330897,"['increase', 'decrease']","['clerical', 'support', 'workers']",[],[],35,productivity,neutral,,0.822100937
WP140_web,"For tasks such as “ operating injection molding machines” or “performing mechanical 
processing of silicon ”, experts highlighted the limitations of generative AI in handling physical and 
manual components, leading to significantly reduced adjusted scores compared to the survey. 
",JOB_IMPACT,reduced,0.504042327,['reduce'],['ai'],[],[],47,employment,negative,,0.559997559
WP140_web,"Following the meth -
odology outlined in Section 6, we utilized two independent AI models to generate predictions, 
achieving a correlation coefficient of 0.95 across all data points.",JOB_IMPACT,generate,0.454717964,[],['ai'],"['6', 'two', '0.95']",[],33,employment,neutral,6,0.909364343
WP140_web,"This 
combines the strengths of human expertise with generative AI’s ability to generate consistent, 
large-scale responses based on precise instructions.
 ",JOB_IMPACT,generate,0.505592585,[],['ai'],[],[],28,employment,neutral,,0.5128901
WP140_web,"This decrease highlights the distinction between the theoretical automation potential 
of a task and the practical insights gained from two years of experimentation with GenAI tools. 
",TIMEFRAME,from two years,0.573335469,['decrease'],[],['two'],[],29,general,neutral,two,0.704222739
WP140_web,"This decrease highlights the distinction between the theoretical automation potential 
of a task and the practical insights gained from two years of experimentation with GenAI tools. 
",TIMEFRAME,two years,0.573335469,['decrease'],[],['two'],[],29,general,neutral,two,0.704222739
WP140_web,"This decrease highlights the distinction between the theoretical automation potential 
of a task and the practical insights gained from two years of experimentation with GenAI tools. 
",TIMEFRAME,years,0.573335469,['decrease'],[],['two'],[],29,general,neutral,two,0.704222739
WP140_web,"These advancements significantly broaden the 
scope of tasks that can be at least partially automated using GenAI, with software development 
and multimedia sectors among some of the leading adopters.
",DEPENDENCY_ANALYSIS,N/A,0.438133925,['automate'],"['genai', 'that']",[],[],34,general,positive,,0.834988892
WP140_web,"An important aspect also concerns the institutional and societal acceptance 
of automating tasks and occupations – even when technically feasible.",DEPENDENCY_ANALYSIS,N/A,0.53251636,['automate'],['task'],[],[],22,employment,neutral,,0.845242977
WP140_web,"Additionally, some occupations – such 
as financial analysts, and web and multimedia developers (gradient 4), as well as bank tellers, 
translators, applications programmers, investment advisers (gradient 3) – have increased their 
47  ILO Working Paper 140
levels of exposure, highlighting the expanding abilities of GenAI technology to potentially auto -
mate more specialized tasks in professional and technical roles.
",DEPENDENCY_ANALYSIS,N/A,0.412702113,['increase'],"['genai', 'occupation', 'level']","['4', '3', '47', '140']",[],78,general,neutral,4,0.570889354
WP140_web,"O1. Evaluate to what extent you believe Generative Artificial Intelligence (GenAI, e.g., 
ChatGPT) can automate the performance of the following task.
",DEPENDENCY_ANALYSIS,N/A,0.487510651,['automate'],"['generative', 'artificial', 'intelligence', 'genai', 'performance']",[],[],29,productivity,neutral,,0.790937006
WP140_web,"The Economic Impacts and the Regulation of AI: A Review 
of the Academic Literature and Policy Actions, IMF, https://www.imf.org/en/Publications/WP/
Issues/2024/03/22/The-Economic-Impacts-and-the-Regulation-of-AI-A-Review-of-the-Academic-
Literature-and-546645  (accessed 3.26.24).
",ECONOMIC_IMPACT,Economic,0.527451873,[],"['the', 'regulation', 'of', 'ai', 'the', 'academic', 'literature', 'and', 'policy', 'actions', 'imf']",['3.26.24'],[],62,economic,neutral,3.26.24,0.865436971
WP140_web,"The Economic Impacts and the Regulation of AI: A Review 
of the Academic Literature and Policy Actions, IMF, https://www.imf.org/en/Publications/WP/
Issues/2024/03/22/The-Economic-Impacts-and-the-Regulation-of-AI-A-Review-of-the-Academic-
Literature-and-546645  (accessed 3.26.24).
",ECONOMIC_IMPACT,Economic,0.527451873,[],"['the', 'regulation', 'of', 'ai', 'the', 'academic', 'literature', 'and', 'policy', 'actions', 'imf']",['3.26.24'],[],62,economic,neutral,3.26.24,0.865436971
WP140_web,"Economic potential of generative AI, https://www.mckinsey.com/capabilities/
mckinsey-digital/our-insights/the-economic-potential-of-generative-ai-the-next-productivity-
frontier
Nurski, L., Ruer, N., 2024.",ECONOMIC_IMPACT,Economic,0.471256971,[],"['ai', 'nurski', 'l.', 'ruer', 'n.']",['2024'],[],46,economic,positive,2024,0.53303355
WP140_web,"Economic potential of generative AI, https://www.mckinsey.com/capabilities/
mckinsey-digital/our-insights/the-economic-potential-of-generative-ai-the-next-productivity-
frontier
Nurski, L., Ruer, N., 2024.",ECONOMIC_IMPACT,economic,0.471256971,[],"['ai', 'nurski', 'l.', 'ruer', 'n.']",['2024'],[],46,economic,positive,2024,0.53303355
WP140_web,"Americans explain in their own words what makes them either more 
concerned or more excited about the increased presence of AI in daily life.",DEPENDENCY_ANALYSIS,N/A,0.517261982,['increase'],"['americans', 'ai']",[],[],26,general,positive,,0.535634696
WP140_web,"Beyond AI Exposure: Which 
Tasks are Cost-Effective to Automate with Computer Vision?",DEPENDENCY_ANALYSIS,N/A,0.410430521,['automate'],"['computer', 'vision']",[],[],17,general,neutral,,0.840117455
WP140_web,"Use of AI tools:  We used various AI tools to generate task-level scores, as detailed in the paper. 
",JOB_IMPACT,generate,0.467766315,[],"['ai', 'ai']",[],[],25,employment,neutral,,0.882241607
ssrn-3482150,"At a time
when rising inequality is a major social and political issue, it is unclear whether AI will increase
inequality by, say, further displacing production workers, or reduce it by displacing doctors and
lawyers.
",JOB_IMPACT,displacing,0.40286079,"['increase', 'displace', 'reduce', 'displace']","['ai', 'ai', 'inequality', 'worker', 'it', 'doctor']",[],[],44,employment,negative,,0.513076723
ssrn-3482150,"At a time
when rising inequality is a major social and political issue, it is unclear whether AI will increase
inequality by, say, further displacing production workers, or reduce it by displacing doctors and
lawyers.
",JOB_IMPACT,reduce,0.40286079,"['increase', 'displace', 'reduce', 'displace']","['ai', 'ai', 'inequality', 'worker', 'it', 'doctor']",[],[],44,employment,negative,,0.513076723
ssrn-3482150,"At a time
when rising inequality is a major social and political issue, it is unclear whether AI will increase
inequality by, say, further displacing production workers, or reduce it by displacing doctors and
lawyers.
",JOB_IMPACT,displacing,0.40286079,"['increase', 'displace', 'reduce', 'displace']","['ai', 'ai', 'inequality', 'worker', 'it', 'doctor']",[],[],44,employment,negative,,0.513076723
ssrn-3482150,"I use a natural language processing
1For example, a large literature, starting with Autor, Levy, and Murnane (2003), has documented how software
reduced demand for workers performing routine tasks while increasing it for workers performing problem-solving and
complex interpersonal tasks.
",JOB_IMPACT,reduced,0.430887878,"['reduce', 'increase']","['autor', 'levy', 'murnane', 'it']",['2003'],[],54,employment,neutral,2003,0.844697237
ssrn-3482150,"The model shows that the impact of task-level automation on occupation demand is ambiguous.
",ECONOMIC_IMPACT,impact,0.473516226,[],[],[],[],18,economic,neutral,,0.565565348
ssrn-3482150,"I ﬁnd that individuals with less than high school education, and in low-wage
occupations, are most exposed to robots.",SKILL_WAGE_IMPACT,wage,0.492046714,[],[],[],[],25,skills_wages,negative,,0.561185539
ssrn-3482150,"These all involve tasks that have
already been successfully automated by AI.",DEPENDENCY_ANALYSIS,N/A,0.625537097,['automate'],['ai'],[],[],14,general,neutral,,0.696459115
ssrn-3482150,"Consistent with these results, I ﬁnd that high-skill occupations are most exposed to AI, with
exposure peaking at about the ninetieth percentile.",SKILL_WAGE_IMPACT,skill,0.456216663,[],['ai'],['ninetieth'],[],28,skills_wages,neutral,ninetieth,0.559134841
ssrn-3482150,"I ﬁnd that AI is projected to reduce inequality measured as the ratio of the 90th
to the 10th percentile of wages.",JOB_IMPACT,reduce,0.452751219,['reduce'],"['ai', 'inequality']","['90th', '10th']",[],24,employment,neutral,90th,0.703708172
ssrn-3482150,"Applying the estimated
software coeﬃcient to AI, I project a 4% decrease in 90:10 inequality; using the robot coeﬃcient, the
decrease is 9%.
",DEPENDENCY_ANALYSIS,N/A,0.428686112,"['decrease', 'decrease']",['ai'],"['4', '9']",[],32,general,neutral,4,0.764934659
ssrn-3482150,"The second contribution is to the literature on the impacts of automation on jobs and wages.
",ECONOMIC_IMPACT,second contribution,0.439727962,[],[],['second'],[],18,economic,neutral,second,0.89336729
ssrn-3482150,"The second contribution is to the literature on the impacts of automation on jobs and wages.
",ECONOMIC_IMPACT,contribution,0.439727962,[],[],['second'],[],18,economic,neutral,second,0.89336729
ssrn-3482150,"With new
technologies such as AI, experts have had little time to understand the full range of the technology’s
potential use cases in diﬀerent areas of the economy.",ECONOMIC_IMPACT,economy,0.413375795,[],['ai'],[],[],33,economic,neutral,,0.648652554
ssrn-3482150,"Moreover, because it is fully automated, it can be re-calculated
continuously to incorporate new applications of AI as they are developed.
",DEPENDENCY_ANALYSIS,N/A,0.57659626,['automate'],['ai'],[],[],28,general,positive,,0.587606192
ssrn-3482150,"1.3 Impact of automation on labor demand
How does a change in machine productivity aﬀect the ﬁrm’s demand for human labor by occupation?
",ECONOMIC_IMPACT,1.3 Impact,0.459544957,[],[],['1.3'],[],27,economic,neutral,1.3,0.864033997
ssrn-3482150,"1.3 Impact of automation on labor demand
How does a change in machine productivity aﬀect the ﬁrm’s demand for human labor by occupation?
",ECONOMIC_IMPACT,Impact,0.459544957,[],[],['1.3'],[],27,economic,neutral,1.3,0.864033997
ssrn-3482150,"However, this
automation reduces the cost of the ﬁnal good, and hence its price, leading consumers to demand
more of it.8This increase in ﬁnal demand oﬀsets the reduction in per-unit labor demand, and could
even lead to a net increase in labor demand.",JOB_IMPACT,reduces,0.417821318,"['reduce', 'increase', 'increase']","['automation', 'cost']",[],[],53,employment,neutral,,0.757685423
ssrn-3482150,"Overall, then, the impact of task-level automation on the demand for occupations is
theoretically ambiguous.",ECONOMIC_IMPACT,impact,0.437073886,[],[],[],[],21,economic,neutral,,0.642320693
ssrn-3482150,"In addition to
automating existing tasks, technology can create entirely new tasks.",JOB_IMPACT,create,0.585597634,"['automate', 'create']","['task', 'technology', 'task']",[],[],15,employment,neutral,,0.751903117
ssrn-3482150,"I then present descriptive evidence on the distributional
impact of robots.",ECONOMIC_IMPACT,impact,0.483106285,[],[],[],[],13,economic,neutral,,0.908909142
ssrn-3482150,"Rather, they show that within each manufacturing industry, the particular
occupations exposed to robots have declined much more than those that are not exposed.
",DEPENDENCY_ANALYSIS,N/A,0.42068547,['decline'],['occupation'],[],[],29,general,neutral,,0.629262507
ssrn-3482150,"Unfortunately, however, it is not clear that
robots are used to automate higher or lower quality products within a given industry.",DEPENDENCY_ANALYSIS,N/A,0.521517336,['automate'],['product'],[],[],25,general,negative,,0.692642033
ssrn-3482150,"For example, lower quality goods may have a higher volume, and
thus increase the incentives to automate (given the ﬁxed costs of automation).",DEPENDENCY_ANALYSIS,N/A,0.508781314,"['increase', 'automate']",['incentive'],[],[],29,productivity,neutral,,0.567328393
ssrn-3482150,"A supervised learning algorithm learns
functions that map inputs into outputs from training data consisting of example input-output pairs.
",SKILL_WAGE_IMPACT,training,0.480399251,[],[],[],[],24,skills_wages,neutral,,0.915959716
ssrn-3482150,"Clinical laboratory
technicians perform the visual and analytical work of identifying pathologies from medical tests; AI
applications have now been developed to automate much of this work (Janowczyk and Madabhushi
2016).",DEPENDENCY_ANALYSIS,N/A,0.456485868,['automate'],"['ai', 'janowczyk', 'madabhushi', 'much']",['2016'],[],38,healthcare,neutral,2016,0.859712064
ssrn-3482150,"To date,
several companies who run power plants and data centers have replaced manual human operation
with AI algorithms, which are able to achieve much more eﬃcient operation than human engineers
(Lazic et al. 2018).
",JOB_IMPACT,replaced,0.559668362,[],"['ai', 'lazic']",['2018'],[],45,employment,neutral,2018,0.785274744
ssrn-3482150,"Medical technicians, optometrists, and pathologists all specialize
in precisely the things that AI automates, meaning they are highly exposed.",DEPENDENCY_ANALYSIS,N/A,0.463892043,['automate'],"['ai', 'that']",[],[],24,healthcare,neutral,,0.758166552
ssrn-3482150,"Together, these two panels reﬂect the fact that the things AI is good at — activities
involving detecting patterns, judgment, and optimization — tend to be performed by higher-skill
workers.",SKILL_WAGE_IMPACT,skill,0.603130162,[],['ai'],['two'],[],38,skills_wages,neutral,two,0.756343722
ssrn-3482150,"AI has the opposite pattern to robots and
software: exposure is increasing in education, with those with master’s degrees most exposed.
",DEPENDENCY_ANALYSIS,N/A,0.543868124,['increase'],"['ai', 'exposure']",[],[],27,education,neutral,,0.837339282
ssrn-3482150,"This reﬂects the fact that men have historically been much more likely than
women to work in the technical jobs exposed to AI, while, again, women have been more likely to
work in roles requiring more interpersonal skill, which are less exposed to AI.
",SKILL_WAGE_IMPACT,skill,0.409536332,[],"['ai', 'ai']",[],[],52,skills_wages,neutral,,0.834838688
ssrn-3482150,"The third issue is that AI, in particular, is predicted to impact
precisely the occupations that older workers predominantly work in.",ECONOMIC_IMPACT,impact,0.46726647,[],['ai'],['third'],[],25,economic,neutral,third,0.596411943
ssrn-3482150,"Wage elasticity (software)Wage elasticity (robots)
multiplied by a sequence of coeﬃcient values ranging from 0 to 0.005.",SKILL_WAGE_IMPACT,Wage,0.413884729,[],[],"['0', '0.005']",[],22,skills_wages,neutral,0,0.871437013
ssrn-3482150,"As such, it is
likely that I am understating the increase in 99/90 inequality that may result from AI.
",DEPENDENCY_ANALYSIS,N/A,0.454494536,['increase'],['ai'],['99/90'],[],23,general,negative,99/90,0.57610625
ssrn-3482150,"“Automatic
Reaction-What Happens to Workers at Firms that Automate?” Boston Univ.",DEPENDENCY_ANALYSIS,N/A,0.474909991,['automate'],['that'],[],[],18,employment,neutral,,0.914041936
ssrn-3482150,"“What Can Machines Learn, and What
Does It Mean for Occupations and the Economy?”",ECONOMIC_IMPACT,Economy,0.4506782,[],[],[],[],19,economic,neutral,,0.846797824
2b440821-en,"In particular , a range of Artificial 
Intelligence ( AI) applications have emerged in recent years that can be used at various stages of the 
matching process .",TIMEFRAME,years,0.488095373,[],"['artificial', '\n', 'intelligence', '(', 'ai']",[],[],31,general,neutral,,0.652569175
2b440821-en,"• Fighting bias and discrimination  through  a range of tools, including: a nti-discrimination law ; data 
protection legislation (and, in particular, the right to transparency, t o an explanation, and to contest 
automated decision -making ); consumer protection legislation ; and t he continued monitoring of AI 
throughout its lifetime ( e.g., through audits).   
",DEPENDENCY_ANALYSIS,N/A,0.404044181,['automate'],['ai'],[],[],73,policy,neutral,,0.743135154
2b440821-en,"In the past, human resource managers and employment services have invested in technology, 
such as computer programmes and algorithms , to automate, accelerate, and improve various 
stages of the matching process .",DEPENDENCY_ANALYSIS,N/A,0.468979836,"['automate', 'improve']",['stage'],[],[],38,employment,neutral,,0.76930666
2b440821-en,"The platform economy was a front -runner in using AI for matching  and demonstrating the 
opportun ities it offers .",ECONOMIC_IMPACT,economy,0.508993208,[],['ai'],[],[],22,economic,positive,,0.720622182
2b440821-en,"The use  of AI in the platform economy has not always been without controversy , and similar 
concerns are now being voiced about the wider use of AI in matching .",ECONOMIC_IMPACT,economy,0.456260592,[],"['ai', 'ai']",[],[],33,economic,neutral,,0.79588294
2b440821-en,"Similarly, there 
are risks involved wi th the increased use of AI by human resource departments as well as by employment 
services.",DEPENDENCY_ANALYSIS,N/A,0.417202532,['increase'],['ai'],[],[],26,general,neutral,,0.721183598
